id,key,value,type 
377409761,street,Patriot Way,addr
377409761,building,yes,regular
377409761,height,5.8,regular
377409762,housenumber,21084,addr
377409762,postcode,95014-1624,addr
377409762,street,Grenola Drive,addr
377409762,building,yes,regular
377409762,height,3.0,regular
377409763,housenumber,21084,addr
377409763,postcode,95014-1658,addr
377409763,street,Marcy Court,addr
377409763,building,yes,regular
377409763,height,4.3,regular
377409764,housenumber,21085,addr
377409764,postcode,95014-5704,addr
377409764,street,Freedom Drive,addr
377409764,building,yes,regular
377409764,height,7.6,regular
377409765,housenumber,21085,addr
377409765,postcode,95014-1655,addr
377409765,street,Lauretta Drive,addr
377409765,building,yes,regular
377409765,height,6.1,regular
377409766,housenumber,21087,addr
377409766,postcode,95014-1623,addr
377409766,street,Grenola Drive,addr
377409766,building,yes,regular
377409766,height,4.3,regular
377409767,housenumber,21088,addr
377409767,postcode,95014-1618,addr
377409767,street,Gardena Drive,addr
377409767,building,yes,regular
377409767,height,4.6,regular
377409768,housenumber,21088,addr
377409768,postcode,95014-1622,addr
377409768,street,Greenleaf Drive,addr
377409768,building,yes,regular
377409768,height,5.2,regular
377409769,housenumber,21088,addr
377409769,postcode,95014-1631,addr
377409769,street,Lavina Court,addr
377409769,building,yes,regular
377409769,height,3.0,regular
377409770,housenumber,21088,addr
377409770,postcode,95014-1638,addr
377409770,street,Tamarind Court,addr
377409770,building,yes,regular
377409770,height,2.4,regular
377409771,housenumber,21089,addr
377409771,postcode,95014-1615,addr
377409771,street,Gardena Drive,addr
377409771,building,yes,regular
377409771,height,4.0,regular
377409772,housenumber,21089,addr
377409772,postcode,95014-1611,addr
377409772,street,Greenleaf Drive,addr
377409772,building,yes,regular
377409772,height,6.7,regular
377409773,housenumber,21089,addr
377409773,postcode,95014-1631,addr
377409773,street,Lavina Court,addr
377409773,building,yes,regular
377409773,height,3.0,regular
377409774,housenumber,21089,addr
377409774,postcode,95014-1638,addr
377409774,street,Tamarind Court,addr
377409774,building,yes,regular
377409774,height,6.7,regular
377409775,housenumber,21090,addr
377409775,postcode,95014-1624,addr
377409775,street,Grenola Drive,addr
377409775,building,yes,regular
377409775,height,5.2,regular
377409776,housenumber,21090,addr
377409776,postcode,95014-1629,addr
377409776,street,Hazelbrook Drive,addr
377409776,building,yes,regular
377409776,height,7.6,regular
377409777,housenumber,21090,addr
377409777,postcode,95014-1639,addr
377409777,street,Tulita Court,addr
377409777,building,yes,regular
377409777,height,4.0,regular
377409778,housenumber,21091,addr
377409778,postcode,95014-1630,addr
377409778,street,Hazelbrook Drive,addr
377409778,building,yes,regular
377409778,height,7.6,regular
377409779,housenumber,21091,addr
377409779,postcode,95014-1639,addr
377409779,street,Tulita Court,addr
377409779,building,yes,regular
377409779,height,3.0,regular
377409780,housenumber,21093,addr
377409780,postcode,95014-1654,addr
377409780,street,Fenway Court,addr
377409780,building,yes,regular
377409780,height,5.5,regular
377409781,housenumber,21094,addr
377409781,postcode,95014-1658,addr
377409781,street,Marcy Court,addr
377409781,building,yes,regular
377409781,height,5.8,regular
377409782,housenumber,21095,addr
377409782,postcode,95014-1623,addr
377409782,street,Grenola Drive,addr
377409782,building,yes,regular
377409782,height,4.6,regular
377409783,housenumber,21095,addr
377409783,postcode,95014-1655,addr
377409783,street,Lauretta Drive,addr
377409783,building,yes,regular
377409783,height,4.0,regular
377409784,housenumber,21102,addr
377409784,postcode,95014-1618,addr
377409784,street,Gardena Drive,addr
377409784,building,yes,regular
377409784,height,5.5,regular
377409785,housenumber,21102,addr
377409785,postcode,95014-1622,addr
377409785,street,Greenleaf Drive,addr
377409785,building,yes,regular
377409785,height,3.7,regular
377409786,housenumber,21102,addr
377409786,postcode,95014-1626,addr
377409786,street,Grenola Drive,addr
377409786,building,yes,regular
377409786,height,5.8,regular
377409787,housenumber,21102,addr
377409787,postcode,95014-1631,addr
377409787,street,Lavina Court,addr
377409787,building,yes,regular
377409787,height,3.0,regular
377409788,housenumber,21102,addr
377409788,postcode,95014-1638,addr
377409788,street,Tamarind Court,addr
377409788,building,yes,regular
377409788,height,6.4,regular
377409791,housenumber,21103,addr
377409791,postcode,95014-1654,addr
377409791,street,Fenway Court,addr
377409791,building,yes,regular
377409791,height,5.8,regular
377409792,housenumber,21103,addr
377409792,postcode,95014-1617,addr
377409792,street,Gardena Drive,addr
377409792,building,yes,regular
377409792,height,3.7,regular
377409793,housenumber,21103,addr
377409793,postcode,95014-1611,addr
377409793,street,Greenleaf Drive,addr
377409793,building,yes,regular
377409793,height,5.2,regular
377409795,housenumber,21103,addr
377409795,postcode,95014-1625,addr
377409795,street,Grenola Drive,addr
377409795,building,yes,regular
377409795,height,4.0,regular
377409796,housenumber,21103,addr
377409796,postcode,95014-1631,addr
377409796,street,Lavina Court,addr
377409796,building,yes,regular
377409796,height,4.9,regular
377409797,housenumber,21103,addr
377409797,postcode,95014-5707,addr
377409797,street,Patriot Way,addr
377409797,building,yes,regular
377409797,height,9.1,regular
377409798,housenumber,21103,addr
377409798,postcode,95014-1638,addr
377409798,street,Tamarind Court,addr
377409798,building,yes,regular
377409798,height,3.4,regular
377409799,housenumber,21104,addr
377409799,postcode,95014-1663,addr
377409799,street,Hazelbrook Drive,addr
377409799,building,yes,regular
377409799,height,3.4,regular
377409800,housenumber,21104,addr
377409800,postcode,95014-1639,addr
377409800,street,Tulita Court,addr
377409800,building,yes,regular
377409800,height,3.4,regular
377409801,housenumber,21105,addr
377409801,postcode,95014-1630,addr
377409801,street,Hazelbrook Drive,addr
377409801,building,yes,regular
377409801,height,2.1,regular
377409802,housenumber,21105,addr
377409802,postcode,95014-1662,addr
377409802,street,Lauretta Drive,addr
377409802,building,yes,regular
377409802,height,5.2,regular
377409803,housenumber,21111,addr
377409803,postcode,95014-1625,addr
377409803,street,Grenola Drive,addr
377409803,building,yes,regular
377409803,height,3.4,regular
377409804,housenumber,21113,addr
377409804,postcode,95014-1653,addr
377409804,street,Christensen Drive,addr
377409804,building,yes,regular
377409804,height,3.7,regular
377409805,housenumber,21113,addr
377409805,postcode,95014-5707,addr
377409805,street,Patriot Way,addr
377409805,building,yes,regular
377409805,height,6.1,regular
377409806,housenumber,21114,addr
377409806,postcode,95014-1622,addr
377409806,street,Greenleaf Drive,addr
377409806,building,yes,regular
377409806,height,6.1,regular
377409807,housenumber,21114,addr
377409807,postcode,95014-1658,addr
377409807,street,Marcy Court,addr
377409807,building,yes,regular
377409807,height,6.1,regular
377409808,housenumber,21115,addr
377409808,postcode,95014-5705,addr
377409808,street,Freedom Drive,addr
377409808,building,yes,regular
377409808,height,6.1,regular
377409809,housenumber,21115,addr
377409809,postcode,95014-1662,addr
377409809,street,Lauretta Drive,addr
377409809,building,yes,regular
377409809,height,5.8,regular
377409810,housenumber,21120,addr
377409810,postcode,95014-1626,addr
377409810,street,Grenola Drive,addr
377409810,building,yes,regular
377409810,height,3.0,regular
377409811,housenumber,21120,addr
377409811,postcode,95014-1663,addr
377409811,street,Hazelbrook Drive,addr
377409811,building,yes,regular
377409811,height,6.7,regular
377409812,housenumber,21121,addr
377409812,postcode,95014-1630,addr
377409812,street,Hazelbrook Drive,addr
377409812,building,yes,regular
377409812,height,6.4,regular
377409813,housenumber,21122,addr
377409813,postcode,95014-5708,addr
377409813,street,Patriot Way,addr
377409813,building,yes,regular
377409813,height,7.6,regular
377409814,housenumber,21123,addr
377409814,postcode,95014-1653,addr
377409814,street,Christensen Drive,addr
377409814,building,yes,regular
377409814,height,5.2,regular
377409815,housenumber,21123,addr
377409815,postcode,95014-5707,addr
377409815,street,Patriot Way,addr
377409815,building,yes,regular
377409815,height,6.1,regular
377409816,housenumber,21124,addr
377409816,postcode,95014-1622,addr
377409816,street,Greenleaf Drive,addr
377409816,building,yes,regular
377409816,height,4.6,regular
377409817,housenumber,21124,addr
377409817,postcode,95014-1657,addr
377409817,street,Lauretta Drive,addr
377409817,building,yes,regular
377409817,height,4.6,regular
377409818,housenumber,21125,addr
377409818,postcode,95014-5705,addr
377409818,street,Freedom Drive,addr
377409818,building,yes,regular
377409818,height,6.1,regular
377409819,housenumber,21125,addr
377409819,postcode,95014-1662,addr
377409819,street,Lauretta Drive,addr
377409819,building,yes,regular
377409819,height,4.3,regular
377409820,housenumber,21130,addr
377409820,postcode,95014-1626,addr
377409820,street,Grenola Drive,addr
377409820,building,yes,regular
377409820,height,3.0,regular
377409821,housenumber,21131,addr
377409821,postcode,95014-1625,addr
377409821,street,Grenola Drive,addr
377409821,building,yes,regular
377409821,height,5.5,regular
377409822,housenumber,21132,addr
377409822,postcode,95014-5708,addr
377409822,street,Patriot Way,addr
377409822,building,yes,regular
377409822,height,6.7,regular
377409823,housenumber,21133,addr
377409823,postcode,95014-1653,addr
377409823,street,Christensen Drive,addr
377409823,building,yes,regular
377409823,height,4.0,regular
377409824,housenumber,21133,addr
377409824,postcode,95014-5707,addr
377409824,street,Patriot Way,addr
377409824,building,yes,regular
377409824,height,5.5,regular
377409825,housenumber,21134,addr
377409825,postcode,95014-1663,addr
377409825,street,Hazelbrook Drive,addr
377409825,building,yes,regular
377409825,height,6.7,regular
377409826,housenumber,21134,addr
377409826,postcode,95014-1657,addr
377409826,street,Lauretta Drive,addr
377409826,building,yes,regular
377409826,height,6.1,regular
377409827,housenumber,21135,addr
377409827,postcode,95014-5705,addr
377409827,street,Freedom Drive,addr
377409827,building,yes,regular
377409827,height,8.2,regular
377409828,housenumber,21135,addr
377409828,postcode,95014-1630,addr
377409828,street,Hazelbrook Drive,addr
377409828,building,yes,regular
377409828,height,4.3,regular
377409829,housenumber,21135,addr
377409829,postcode,95014-1662,addr
377409829,street,Lauretta Drive,addr
377409829,building,yes,regular
377409829,height,5.5,regular
377409830,housenumber,21140,addr
377409830,postcode,95014-1626,addr
377409830,street,Grenola Drive,addr
377409830,building,yes,regular
377409830,height,6.4,regular
377409831,housenumber,21141,addr
377409831,postcode,95014-1625,addr
377409831,street,Grenola Drive,addr
377409831,building,yes,regular
377409831,height,7.0,regular
377409832,housenumber,21142,addr
377409832,postcode,95014-5708,addr
377409832,street,Patriot Way,addr
377409832,building,yes,regular
377409832,height,6.1,regular
377409833,housenumber,21143,addr
377409833,postcode,95014-1653,addr
377409833,street,Christensen Drive,addr
377409833,building,yes,regular
377409833,height,5.8,regular
377409834,housenumber,21143,addr
377409834,postcode,95014-5707,addr
377409834,street,Patriot Way,addr
377409834,building,yes,regular
377409834,height,6.4,regular
377409835,housenumber,21144,addr
377409835,postcode,95014-1657,addr
377409835,street,Lauretta Drive,addr
377409835,building,yes,regular
377409835,height,4.3,regular
377409836,housenumber,21145,addr
377409836,postcode,95014-1662,addr
377409836,street,Lauretta Drive,addr
377409836,building,yes,regular
377409836,height,4.6,regular
377409837,housenumber,21150,addr
377409837,postcode,95014-1626,addr
377409837,street,Grenola Drive,addr
377409837,building,yes,regular
377409837,height,3.0,regular
377409838,housenumber,21150,addr
377409838,postcode,95014-1663,addr
377409838,street,Hazelbrook Drive,addr
377409838,building,yes,regular
377409838,height,4.6,regular
377409839,housenumber,21151,addr
377409839,postcode,95014-1625,addr
377409839,street,Grenola Drive,addr
377409839,building,yes,regular
377409839,height,7.3,regular
377409840,housenumber,21151,addr
377409840,postcode,95014-1630,addr
377409840,street,Hazelbrook Drive,addr
377409840,building,yes,regular
377409840,height,3.4,regular
377409841,housenumber,21152,addr
377409841,postcode,95014-5708,addr
377409841,street,Patriot Way,addr
377409841,building,yes,regular
377409841,height,6.4,regular
377409842,housenumber,21153,addr
377409842,postcode,95014-1653,addr
377409842,street,Christensen Drive,addr
377409842,building,yes,regular
377409842,height,4.0,regular
377409843,housenumber,21153,addr
377409843,postcode,95014-5707,addr
377409843,street,Patriot Way,addr
377409843,building,yes,regular
377409843,height,6.1,regular
377409844,housenumber,21154,addr
377409844,postcode,95014-1657,addr
377409844,street,Lauretta Drive,addr
377409844,building,yes,regular
377409844,height,6.1,regular
377409845,housenumber,21155,addr
377409845,postcode,95014-1662,addr
377409845,street,Lauretta Drive,addr
377409845,building,yes,regular
377409845,height,6.4,regular
377409846,housenumber,21162,addr
377409846,postcode,95014-5708,addr
377409846,street,Patriot Way,addr
377409846,building,yes,regular
377409846,height,7.9,regular
377409847,housenumber,21163,addr
377409847,postcode,95014-5707,addr
377409847,street,Patriot Way,addr
377409847,building,yes,regular
377409847,height,6.4,regular
377409848,housenumber,21164,addr
377409848,postcode,95014-1626,addr
377409848,street,Grenola Drive,addr
377409848,building,yes,regular
377409848,height,3.7,regular
377409849,housenumber,21164,addr
377409849,postcode,95014-1657,addr
377409849,street,Lauretta Drive,addr
377409849,building,yes,regular
377409849,height,4.6,regular
377409850,housenumber,21165,addr
377409850,postcode,95014-1630,addr
377409850,street,Hazelbrook Drive,addr
377409850,building,yes,regular
377409850,height,4.0,regular
377409851,housenumber,21165,addr
377409851,postcode,95014-1662,addr
377409851,street,Lauretta Drive,addr
377409851,building,yes,regular
377409851,height,4.0,regular
377409852,housenumber,21168,addr
377409852,postcode,95014-1663,addr
377409852,street,Hazelbrook Drive,addr
377409852,building,yes,regular
377409852,height,4.6,regular
377409853,housenumber,21174,addr
377409853,postcode,95014-1657,addr
377409853,street,Lauretta Drive,addr
377409853,building,yes,regular
377409853,height,4.3,regular
377409854,housenumber,21175,addr
377409854,postcode,95014-1662,addr
377409854,street,Lauretta Drive,addr
377409854,building,yes,regular
377409854,height,5.5,regular
377409855,housenumber,21180,addr
377409855,postcode,95014-1626,addr
377409855,street,Grenola Drive,addr
377409855,building,yes,regular
377409855,height,4.0,regular
377409856,housenumber,21180,addr
377409856,postcode,95014-1663,addr
377409856,street,Hazelbrook Drive,addr
377409856,building,yes,regular
377409856,height,4.0,regular
377409857,housenumber,21184,addr
377409857,postcode,95014-1657,addr
377409857,street,Lauretta Drive,addr
377409857,building,yes,regular
377409857,height,5.8,regular
377409858,housenumber,21185,addr
377409858,postcode,95014-1662,addr
377409858,street,Lauretta Drive,addr
377409858,building,yes,regular
377409858,height,4.6,regular
377409859,housenumber,21194,addr
377409859,postcode,95014-1657,addr
377409859,street,Lauretta Drive,addr
377409859,building,yes,regular
377409859,height,4.3,regular
377409860,housenumber,21195,addr
377409860,postcode,95014-1625,addr
377409860,street,Grenola Drive,addr
377409860,building,yes,regular
377409860,height,3.0,regular
377409861,housenumber,21251,addr
377409861,postcode,95014-1619,addr
377409861,street,Gardena Drive,addr
377409861,building,yes,regular
377409861,height,5.2,regular
377409862,housenumber,21261,addr
377409862,postcode,95014-1619,addr
377409862,street,Gardena Drive,addr
377409862,building,yes,regular
377409862,height,5.5,regular
377409863,housenumber,21291,addr
377409863,postcode,95014-1359,addr
377409863,street,Milford Drive,addr
377409863,building,yes,regular
377409863,height,3.7,regular
377409864,housenumber,21296,addr
377409864,postcode,95014-1321,addr
377409864,street,Amulet Drive,addr
377409864,building,yes,regular
377409864,height,4.6,regular
377409865,housenumber,21297,addr
377409865,postcode,95014-1356,addr
377409865,street,Meteor Drive,addr
377409865,building,yes,regular
377409865,height,4.0,regular
377409866,housenumber,21297,addr
377409866,postcode,95014-1452,addr
377409866,street,Parkwood Drive,addr
377409866,building,yes,regular
377409866,height,9.1,regular
377409867,housenumber,21301,addr
377409867,postcode,95014-1327,addr
377409867,street,Milford Drive,addr
377409867,building,yes,regular
377409867,height,4.9,regular
377409868,housenumber,21307,addr
377409868,postcode,95014-1474,addr
377409868,street,Glen Place,addr
377409868,building,yes,regular
377409868,height,7.3,regular
377409869,housenumber,21311,addr
377409869,postcode,95014-1327,addr
377409869,street,Milford Drive,addr
377409869,building,yes,regular
377409869,height,3.7,regular
377409870,housenumber,21316,addr
377409870,postcode,95014-1301,addr
377409870,street,Amulet Drive,addr
377409870,building,yes,regular
377409870,height,5.8,regular
377409871,housenumber,21316,addr
377409871,postcode,95014-1450,addr
377409871,street,Glen Place,addr
377409871,building,yes,regular
377409871,height,7.0,regular
377409872,housenumber,21317,addr
377409872,postcode,95014-1472,addr
377409872,street,Glen Place,addr
377409872,building,yes,regular
377409872,height,7.0,regular
377409873,housenumber,21317,addr
377409873,postcode,95014-1323,addr
377409873,street,Meteor Drive,addr
377409873,building,yes,regular
377409873,height,5.8,regular
377409874,housenumber,21321,addr
377409874,postcode,95014-1327,addr
377409874,street,Milford Drive,addr
377409874,building,yes,regular
377409874,height,4.0,regular
377409875,housenumber,21324,addr
377409875,postcode,95014-1317,addr
377409875,street,Dexter Drive,addr
377409875,building,yes,regular
377409875,height,5.5,regular
377409876,housenumber,21326,addr
377409876,postcode,95014-1301,addr
377409876,street,Amulet Drive,addr
377409876,building,yes,regular
377409876,height,5.8,regular
377409877,housenumber,21326,addr
377409877,postcode,95014-1476,addr
377409877,street,Glen Place,addr
377409877,building,yes,regular
377409877,height,9.1,regular
377409878,housenumber,21327,addr
377409878,postcode,95014-1470,addr
377409878,street,Glen Place,addr
377409878,building,yes,regular
377409878,height,8.5,regular
377409879,housenumber,21327,addr
377409879,postcode,95014-1323,addr
377409879,street,Meteor Drive,addr
377409879,building,yes,regular
377409879,height,5.8,regular
377409880,housenumber,21328,addr
377409880,postcode,95014-1324,addr
377409880,street,Meteor Drive,addr
377409880,building,yes,regular
377409880,height,3.7,regular
377409881,housenumber,21331,addr
377409881,postcode,95014-1327,addr
377409881,street,Milford Drive,addr
377409881,building,yes,regular
377409881,height,5.2,regular
377409882,housenumber,21332,addr
377409882,postcode,95014-1328,addr
377409882,street,Milford Drive,addr
377409882,building,yes,regular
377409882,height,4.3,regular
377409883,housenumber,21334,addr
377409883,postcode,95014-1317,addr
377409883,street,Dexter Drive,addr
377409883,building,yes,regular
377409883,height,4.0,regular
377409884,housenumber,21336,addr
377409884,postcode,95014-1301,addr
377409884,street,Amulet Drive,addr
377409884,building,yes,regular
377409884,height,4.3,regular
377409885,housenumber,21337,addr
377409885,postcode,95014-1323,addr
377409885,street,Meteor Drive,addr
377409885,building,yes,regular
377409885,height,4.0,regular
377409886,housenumber,21338,addr
377409886,postcode,95014-1324,addr
377409886,street,Meteor Drive,addr
377409886,building,yes,regular
377409886,height,4.6,regular
377409887,housenumber,21341,addr
377409887,postcode,95014-1327,addr
377409887,street,Milford Drive,addr
377409887,building,yes,regular
377409887,height,3.7,regular
377409888,housenumber,21342,addr
377409888,postcode,95014-1328,addr
377409888,street,Milford Drive,addr
377409888,building,yes,regular
377409888,height,4.3,regular
377409889,housenumber,21343,addr
377409889,postcode,95014-1316,addr
377409889,street,Dexter Drive,addr
377409889,building,yes,regular
377409889,height,4.6,regular
377409890,housenumber,21344,addr
377409890,postcode,95014-1317,addr
377409890,street,Dexter Drive,addr
377409890,building,yes,regular
377409890,height,5.5,regular
377409891,housenumber,21354,addr
377409891,postcode,95014-1317,addr
377409891,street,Dexter Drive,addr
377409891,building,yes,regular
377409891,height,4.0,regular
377409892,housenumber,21356,addr
377409892,postcode,95014-1301,addr
377409892,street,Amulet Drive,addr
377409892,building,yes,regular
377409892,height,4.0,regular
377409893,housenumber,21357,addr
377409893,postcode,95014-1323,addr
377409893,street,Meteor Drive,addr
377409893,building,yes,regular
377409893,height,4.3,regular
377409894,housenumber,21358,addr
377409894,postcode,95014-1324,addr
377409894,street,Meteor Drive,addr
377409894,building,yes,regular
377409894,height,4.3,regular
377409895,housenumber,21361,addr
377409895,postcode,95014-1327,addr
377409895,street,Milford Drive,addr
377409895,building,yes,regular
377409895,height,4.0,regular
377409896,housenumber,21362,addr
377409896,postcode,95014-1328,addr
377409896,street,Milford Drive,addr
377409896,building,yes,regular
377409896,height,5.8,regular
377409897,housenumber,21363,addr
377409897,postcode,95014-1316,addr
377409897,street,Dexter Drive,addr
377409897,building,yes,regular
377409897,height,7.0,regular
377409898,housenumber,21364,addr
377409898,postcode,95014-1317,addr
377409898,street,Dexter Drive,addr
377409898,building,yes,regular
377409898,height,4.9,regular
377409899,housenumber,21366,addr
377409899,postcode,95014-1301,addr
377409899,street,Amulet Drive,addr
377409899,building,yes,regular
377409899,height,5.8,regular
377409900,housenumber,21367,addr
377409900,postcode,95014-1323,addr
377409900,street,Meteor Drive,addr
377409900,building,yes,regular
377409900,height,4.3,regular
377409903,housenumber,21371,addr
377409903,postcode,95014-1327,addr
377409903,street,Milford Drive,addr
377409903,building,yes,regular
377409903,height,4.6,regular
377409904,housenumber,21372,addr
377409904,postcode,95014-1328,addr
377409904,street,Milford Drive,addr
377409904,building,yes,regular
377409904,height,3.7,regular
377409905,housenumber,21373,addr
377409905,postcode,95014-1316,addr
377409905,street,Dexter Drive,addr
377409905,building,yes,regular
377409905,height,5.5,regular
377409906,housenumber,21374,addr
377409906,postcode,95014-1317,addr
377409906,street,Dexter Drive,addr
377409906,building,yes,regular
377409906,height,4.6,regular
377409907,housenumber,21376,addr
377409907,postcode,95014-1301,addr
377409907,street,Amulet Drive,addr
377409907,building,yes,regular
377409907,height,6.1,regular
377409908,housenumber,21377,addr
377409908,postcode,95014-1323,addr
377409908,street,Meteor Drive,addr
377409908,building,yes,regular
377409908,height,6.1,regular
377409909,housenumber,21381,addr
377409909,postcode,95014-1327,addr
377409909,street,Milford Drive,addr
377409909,building,yes,regular
377409909,height,4.9,regular
377409910,housenumber,21383,addr
377409910,postcode,95014-1316,addr
377409910,street,Dexter Drive,addr
377409910,building,yes,regular
377409910,height,4.0,regular
377409911,housenumber,21384,addr
377409911,postcode,95014-1317,addr
377409911,street,Dexter Drive,addr
377409911,building,yes,regular
377409911,height,3.7,regular
377409912,housenumber,21386,addr
377409912,postcode,95014-1301,addr
377409912,street,Amulet Drive,addr
377409912,building,yes,regular
377409912,height,4.6,regular
377409913,housenumber,21387,addr
377409913,postcode,95014-1323,addr
377409913,street,Meteor Drive,addr
377409913,building,yes,regular
377409913,height,5.8,regular
377409914,housenumber,21391,addr
377409914,postcode,95014-1327,addr
377409914,street,Milford Drive,addr
377409914,building,yes,regular
377409914,height,5.5,regular
377409915,housenumber,21396,addr
377409915,postcode,95014-1301,addr
377409915,street,Amulet Drive,addr
377409915,building,yes,regular
377409915,height,4.0,regular
377409916,housenumber,21397,addr
377409916,postcode,95014-1323,addr
377409916,street,Meteor Drive,addr
377409916,building,yes,regular
377409916,height,4.3,regular
377409917,housenumber,21398,addr
377409917,postcode,95014-1358,addr
377409917,street,Meteor Drive,addr
377409917,building,yes,regular
377409917,height,4.3,regular
377409918,housenumber,21401,addr
377409918,postcode,95014-1329,addr
377409918,street,Milford Drive,addr
377409918,building,yes,regular
377409918,height,3.7,regular
377409919,housenumber,21404,addr
377409919,postcode,95014-1317,addr
377409919,street,Dexter Drive,addr
377409919,building,yes,regular
377409919,height,5.8,regular
377409920,housenumber,21420,addr
377409920,postcode,95014-1300,addr
377409920,street,Millard Lane,addr
377409920,building,yes,regular
377409920,height,5.5,regular
377409921,housenumber,21421,addr
377409921,postcode,95014-1329,addr
377409921,street,Milford Drive,addr
377409921,building,yes,regular
377409921,height,3.7,regular
377409922,housenumber,21425,addr
377409922,postcode,95014-1320,addr
377409922,street,Millard Lane,addr
377409922,building,yes,regular
377409922,height,6.7,regular
377409923,housenumber,21426,addr
377409923,postcode,95014-1351,addr
377409923,street,Amulet Drive,addr
377409923,building,yes,regular
377409923,height,4.9,regular
377409924,housenumber,21427,addr
377409924,postcode,95014-1357,addr
377409924,street,Meteor Drive,addr
377409924,building,yes,regular
377409924,height,4.0,regular
377409925,housenumber,21428,addr
377409925,postcode,95014-1325,addr
377409925,street,Meteor Drive,addr
377409925,building,yes,regular
377409925,height,3.7,regular
377409926,housenumber,21430,addr
377409926,postcode,95014-1300,addr
377409926,street,Millard Lane,addr
377409926,building,yes,regular
377409926,height,6.7,regular
377409927,housenumber,21431,addr
377409927,postcode,95014-1329,addr
377409927,street,Milford Drive,addr
377409927,building,yes,regular
377409927,height,4.3,regular
377409928,housenumber,21435,addr
377409928,postcode,95014-1302,addr
377409928,street,Amulet Drive,addr
377409928,building,yes,regular
377409928,height,4.9,regular
377409929,housenumber,21435,addr
377409929,postcode,95014-1320,addr
377409929,street,Millard Lane,addr
377409929,building,yes,regular
377409929,height,6.1,regular
377409930,housenumber,21438,addr
377409930,postcode,95014-1325,addr
377409930,street,Meteor Drive,addr
377409930,building,yes,regular
377409930,height,5.8,regular
377409931,housenumber,21440,addr
377409931,postcode,95014-1300,addr
377409931,street,Millard Lane,addr
377409931,building,yes,regular
377409931,height,6.7,regular
377409932,housenumber,21445,addr
377409932,postcode,95014-1320,addr
377409932,street,Millard Lane,addr
377409932,building,yes,regular
377409932,height,5.8,regular
377409933,housenumber,21450,addr
377409933,postcode,95014-1300,addr
377409933,street,Millard Lane,addr
377409933,building,yes,regular
377409933,height,5.5,regular
377409934,housenumber,21451,addr
377409934,postcode,95014-1329,addr
377409934,street,Milford Drive,addr
377409934,building,yes,regular
377409934,height,4.3,regular
377409935,housenumber,21455,addr
377409935,postcode,95014-1320,addr
377409935,street,Millard Lane,addr
377409935,building,yes,regular
377409935,height,7.0,regular
377409936,housenumber,21458,addr
377409936,postcode,95014-1325,addr
377409936,street,Meteor Drive,addr
377409936,building,yes,regular
377409936,height,4.3,regular
377409937,housenumber,21460,addr
377409937,postcode,95014-1300,addr
377409937,street,Millard Lane,addr
377409937,building,yes,regular
377409937,height,5.8,regular
377409938,housenumber,21461,addr
377409938,postcode,95014-1329,addr
377409938,street,Milford Drive,addr
377409938,building,yes,regular
377409938,height,5.2,regular
377409939,housenumber,21465,addr
377409939,postcode,95014-1320,addr
377409939,street,Millard Lane,addr
377409939,building,yes,regular
377409939,height,5.8,regular
377409940,housenumber,21470,addr
377409940,postcode,95014-1300,addr
377409940,street,Millard Lane,addr
377409940,building,yes,regular
377409940,height,6.1,regular
377409941,housenumber,21475,addr
377409941,postcode,95014-1320,addr
377409941,street,Millard Lane,addr
377409941,building,yes,regular
377409941,height,7.0,regular
377409942,housenumber,21478,addr
377409942,postcode,95014-1325,addr
377409942,street,Meteor Drive,addr
377409942,building,yes,regular
377409942,height,4.3,regular
377409943,housenumber,21480,addr
377409943,postcode,95014-1300,addr
377409943,street,Millard Lane,addr
377409943,building,yes,regular
377409943,height,6.4,regular
377409944,housenumber,21485,addr
377409944,postcode,95014-1320,addr
377409944,street,Millard Lane,addr
377409944,building,yes,regular
377409944,height,6.4,regular
377409945,housenumber,21498,addr
377409945,postcode,95014-1325,addr
377409945,street,Meteor Drive,addr
377409945,building,yes,regular
377409945,height,4.9,regular
377409946,building,yes,regular
377409946,height,5.5,regular
377409947,building,yes,regular
377409947,height,5.5,regular
377409948,building,yes,regular
377409948,height,4.3,regular
377409949,building,yes,regular
377409949,height,4.9,regular
377409950,building,yes,regular
377409950,height,2.7,regular
377409951,building,yes,regular
377409951,height,7.0,regular
377409952,building,yes,regular
377409952,height,5.2,regular
377409953,building,yes,regular
377409953,height,6.7,regular
377409954,building,yes,regular
377409954,height,4.3,regular
377409955,building,yes,regular
377409955,height,4.9,regular
377409956,building,yes,regular
377409956,height,6.7,regular
377409957,building,yes,regular
377409957,height,5.5,regular
377409958,building,yes,regular
377409958,height,4.0,regular
377409959,building,yes,regular
377409959,height,3.0,regular
377409960,building,yes,regular
377409960,height,4.3,regular
377409961,building,yes,regular
377409961,height,5.5,regular
377409962,building,yes,regular
377409962,height,7.0,regular
377409963,building,yes,regular
377409963,height,3.7,regular
377409964,building,yes,regular
377409964,height,5.2,regular
377409965,building,yes,regular
377409965,height,4.9,regular
377409966,building,yes,regular
377409966,height,7.6,regular
377409967,building,yes,regular
377409967,height,8.8,regular
377409968,building,yes,regular
377409968,height,6.7,regular
377409969,building,yes,regular
377409969,height,8.2,regular
377409970,building,yes,regular
377409970,height,3.7,regular
377409971,building,yes,regular
377409971,height,3.4,regular
377409972,building,yes,regular
377409972,height,11.6,regular
377409973,building,yes,regular
377409973,height,1.8,regular
